Title,Description,Type,Status,Priority,Assignee,Reporter,Due Date,Estimate,Labels,Sprint,Epic,Project,Attachments,Comments,Parent ID,Dependencies,Created At,Updated At,Skills Required
"Implement GSPS Loading and Display Logic","When a study is loaded, check for any associated GSPS files in the database. If found, parse the GSPS file using `fo-dicom` to extract the annotation data. Convert this data back into the ViewModel's annotation objects so they can be rendered on the annotation canvas.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8.3,"EPIC-003,WI-035,backend,GSPS","Sprint 4","DICOM Core Functionality","DicomApp","","The application correctly identifies and loads associated GSPS files for a series.","US-021","TASK-073","2024-01-01 09:00","2024-01-01 09:00","fo-dicom,C#"
"Create Metadata Editor UI and ViewModel","Develop a UI (`MetadataEditorView`) for viewing and editing DICOM tags. The ViewModel will load the tags from the working copy files, present them to the user (grouped logically), and track any changes. Only tags configured as 'editable' by an admin should be enabled.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",13.5,"EPIC-004,WI-021,UI,metadata","Sprint 4","Security & Compliance","DicomApp","","The UI displays DICOM tags from a study.","US-023","TASK-079","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Implement Unsaved Working Copy Detection and Prompt","In the study loading workflow, before displaying a study, call `WorkingCopyService.DetectWorkingCopy`. If an unsaved copy exists, display a modal dialog to the user, prompting them to 'Continue with unsaved changes' or 'Discard changes'.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",6,"EPIC-004,WI-021,workflow,usability","Sprint 4","Security & Compliance","DicomApp","","Opening a study with a persisted working copy triggers the prompt.","US-023","TASK-079","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"UI: Create Anonymization View and ViewModel","Create a UI (`AnonymizationView`) that allows the user to select a study and configure the anonymization options. This includes selecting a profile, manually choosing tags, and (for pixel anonymization) drawing blackout regions on a preview image.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12,"EPIC-004,WI-025,UI,anonymization","Sprint 4","Security & Compliance","DicomApp","","The UI is created and allows selection of a study.","US-026","TASK-089,TASK-090","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Configure Print Layouts and Presets","As a Technician or Admin, I want to configure the page layout with various templates and options in a print preview screen so that I can control the final appearance of the printed output.","Story","Backlog","Critical","pm@project.com","pm@project.com","",49.2,"printing,ui,layout","Sprint 4","Printing & Reporting","DicomApp",,,"EPIC-005","US-017","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM"
"UI: Create Print Preview View and ViewModel Shell","Create the main `PrintPreviewView` and ViewModel. This will be a complex UI. The initial shell will set up the main layout areas: a toolbar for settings, a central canvas for the page preview, and a sidebar for image thumbnails.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",10.2,"EPIC-005,WI-029,UI,printing","Sprint 4","Printing & Reporting","DicomApp","","The view and ViewModel are created.","US-029","TASK-017","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Implement Print Layout Templates and Page Settings","Implement the logic for predefined page layouts ('2x2 on A4', etc.). The ViewModel will manage the layout grid structure. Add UI controls (dropdowns, sliders) for configuring page margins, orientation, and image scaling, and bind them to properties in the ViewModel that affect the rendering of the preview.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",14.2,"EPIC-005,WI-029,UI,layout","Sprint 4","Printing & Reporting","DicomApp","","User can select from a list of predefined layouts, and the preview canvas updates accordingly.","US-029","TASK-099","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Implement Drag-and-Drop Image Rearrangement","Using WPF's drag-and-drop framework, implement the ability for users to drag images (either from the thumbnail list or from within the layout grid itself) and drop them into different cells of the layout grid to rearrange them.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",16.7,"EPIC-005,WI-029,UI,drag-and-drop","Sprint 4","Printing & Reporting","DicomApp","","User can drag an image from one grid cell to another, and they swap positions.","US-029","TASK-100","2024-01-01 09:00","2024-01-01 09:00","WPF,C#"
"Add Custom Branding and Text Overlays to Prints","As a Technician or Admin, I want to add branding (logos) and custom text overlays with dynamic information to my printouts so that the output is professional and contains relevant metadata.","Story","Backlog","High","pm@project.com","pm@project.com","",24.3,"printing,ui,branding","Sprint 4","Printing & Reporting","DicomApp",,,"EPIC-005","US-029","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM"
"UI: Implement Branding and Overlay Configuration Controls","In the `PrintPreviewView`, add a section to the toolbar for branding and overlays. This will include a button to upload a logo image, and controls to add/remove/edit text overlays. The properties of these elements (content, position, font, etc.) will be bound to objects in the ViewModel.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-030,UI,branding","Sprint 4","Printing & Reporting","DicomApp","","User can select a local image file to be used as a logo.","US-030","TASK-099","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Backend: Implement Dynamic Variable Replacement for Overlays","In the background service's print processing logic, before rendering the document, implement a step that parses the text overlays. It should find any dynamic variables (e.g., `[PatientID]`) and replace them with the actual metadata values from the relevant DICOM study.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8.3,"EPIC-005,WI-030,backend,templating","Sprint 4","Printing & Reporting","DicomApp","","The logic correctly identifies variables like `[PatientID]`, `[PatientName]`, `[StudyDate]`.","US-030","TASK-093","2024-01-01 09:00","2024-01-01 09:00","C#,String Manipulation"
"View and Export System Audit Trail","As an Administrator, I want to view a comprehensive audit trail of all significant system events so that I can investigate security incidents and ensure compliance.","Story","Backlog","Critical","pm@project.com","pm@project.com","",36.8,"security,auditing,admin","Sprint 4","Security & Compliance","DicomApp",,,"EPIC-004","US-001","2024-01-01 09:00","2024-01-01 09:00","WPF,C#,EF Core"
"UI: Create Audit Trail Viewer UI and ViewModel","Create an admin-only view (`AuditTrailView`) to display audit logs in a data grid. The ViewModel will fetch logs from a service, handle filtering logic based on user input (user and date range), and manage pagination if necessary.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12,"EPIC-004,WI-020,UI,auditing","Sprint 4","Security & Compliance","DicomApp","","The view is created and only accessible to administrators.","US-022","TASK-076","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Implement 'Export to CSV' Functionality","In the `AuditTrailViewModel`, add a command to export the currently filtered list of audit logs to a CSV file. This will involve using a CSV library (like CsvHelper) to serialize the log data and prompting the user for a save location.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",7.2,"EPIC-004,WI-020,export,auditing","Sprint 4","Security & Compliance","DicomApp","","An 'Export to CSV' button is present in the view.","US-022","TASK-077","2024-01-01 09:00","2024-01-01 09:00","C#,WPF,MVVM"
"Implement UI themes and high-contrast mode","Implement a toggle for Light and Dark themes using the Material Design in XAML Toolkit. Add a dedicated high-contrast mode compliant with WCAG 2.1 AA.","Task","Backlog","Medium","frontend-dev@project.com","pm@project.com","",9.2,"EPIC-001,WI-042,ui,theme,accessibility","Sprint 4","Core Architecture & Foundational Setup","DicomApp","","User can switch between Light and Dark themes.","","TASK-003","2024-01-01 09:00","2024-01-01 09:00","WPF,XAML,Material Design"
"Add descriptive tooltips to all interactive controls","Ensure all interactive UI controls (buttons, input fields, etc.) display a descriptive tooltip on mouse hover to aid usability and accessibility.","Task","Backlog","Low","frontend-dev@project.com","pm@project.com","",8.3,"EPIC-001,WI-042,ui,accessibility,usability","Sprint 4","Core Architecture & Foundational Setup","DicomApp","","Tooltips are present on at least 95% of interactive controls.","","TASK-003","2024-01-01 09:00","2024-01-01 09:00","WPF,XAML"
"Implement consistent progress indicators and notifications","Implement a consistent pattern for user feedback: use progress indicators for long-running synchronous operations and non-blocking toast notifications for asynchronous background tasks.","Task","Backlog","Medium","frontend-dev@project.com","pm@project.com","",12,"EPIC-001,WI-042,ui,feedback,usability","Sprint 4","Core Architecture & Foundational Setup","DicomApp","","File import/export shows a progress bar.","","TASK-003","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM"
"Print DICOM Images Asynchronously","As a Technician or Admin, I want to submit a print job and have it processed in the background so that the application UI remains responsive and I can continue with other tasks while the printing occurs.","Story","Backlog","Critical","pm@project.com","pm@project.com","",34.3,"printing,async,performance","Sprint 5","Printing & Reporting","DicomApp",,,"EPIC-005","US-003,US-004","2024-01-01 09:00","2024-01-01 09:00","RabbitMQ,C#"
"Implement Print Submission Service","In the client, create a `PrintSubmissionService`. This service will first use the `IServiceStatusClient` (from WI-005) to check if the background service is available. If it is, the service will serialize a print job DTO (containing layout, images, settings) and publish it to a dedicated RabbitMQ print queue.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",9.2,"EPIC-005,WI-026,printing,IPC","Sprint 5","Printing & Reporting","DicomApp","","The service correctly checks the status via Named Pipe before proceeding.","US-027","TASK-009,TASK-014","2024-01-01 09:00","2024-01-01 09:00","C#,RabbitMQ,Named Pipes"
"Implement Background Print Job Consumer Service","In the Windows Service, create a new `PrintJobConsumer` hosted service that subscribes to the `print_jobs` queue. This service will be responsible for deserializing the print job message and orchestrating the print document generation and spooling.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8.2,"EPIC-005,WI-027,printing,consumer","Sprint 5","Printing & Reporting","DicomApp","","The consumer starts with the service and subscribes to the queue.","US-027","TASK-010","2024-01-01 09:00","2024-01-01 09:00","C#,RabbitMQ"
"Implement Windows Print API Spooling Logic","Create a service that interacts with the standard Windows Print API (e.g., via `System.Drawing.Printing` or P/Invoke for more control). This service will take a generated print document object, select the specified printer, and spool the job to the Windows Print Spooler. It must handle common printer errors like 'offline'.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-027,printing,integration","Sprint 5","Printing & Reporting","DicomApp","","The service can enumerate all printers available to the OS.","US-027","TASK-093","2024-01-01 09:00","2024-01-01 09:00","C#,Windows Print API"
"View and Manage the Print Queue","As a Technician or Admin, I want to view a print queue that shows the status of all submitted jobs so that I can track my prints and manage the queue.","Story","Backlog","High","pm@project.com","pm@project.com","",39.8,"printing,queue,ui","Sprint 5","Printing & Reporting","DicomApp",,,"EPIC-005","US-027","2024-01-01 09:00","2024-01-01 09:00","WPF,C#,EF Core"
"Integrate Print Job State Management with Database","Modify the print workflow: 1. The `PrintSubmissionService` will first create a `PrintJob` record in the DB with 'Queued' status. 2. The `PrintJobConsumer` will update this record's status to 'Processing', 'Completed', or 'Failed' as it works through the job.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-028,backend,state-management","Sprint 5","Printing & Reporting","DicomApp","","Submitting a print job creates a record in the `PrintJobs` table.","US-028","TASK-092,TASK-093,TASK-095","2024-01-01 09:00","2024-01-01 09:00","C#,Entity Framework Core"
"UI: Create Print Queue View and ViewModel","Create the `PrintQueueView` and its ViewModel. The ViewModel will poll the database (or use a notification system) to get the list of print jobs and display them in a grid. It will automatically refresh to show status updates.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",10.2,"EPIC-005,WI-028,UI,printing","Sprint 5","Printing & Reporting","DicomApp","","The view displays a list of print jobs with their statuses.","US-028","TASK-096","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Implement Print Job Management Logic (Cancel, Retry, Re-prioritize)","Implement the logic for the management actions in the `PrintQueueViewModel`. 'Cancel' will update the job's status in the DB. The consumer must check for a 'Cancelled' status before processing. 'Retry' will resubmit the job payload to RabbitMQ. 'Re-prioritize' will change the job's priority field in the DB (consumer logic needs to respect this).","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-028,workflow,management","Sprint 5","Printing & Reporting","DicomApp","","A user can cancel their own 'Queued' job.","US-028","TASK-097","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Apply Non-Destructive De-identification Masks to Prints","As a Technician or Admin, I want to apply blackout masks to printed images in a non-destructive way so that I can de-identify PHI for specific use cases without altering the original DICOM files.","Story","Backlog","High","pm@project.com","pm@project.com","",39.8,"printing,de-identification,hipaa","Sprint 5","Printing & Reporting","DicomApp",,,"EPIC-005","US-029,US-009","2024-01-01 09:00","2024-01-01 09:00","WPF,C#"
"UI: Implement De-identification Mask Drawing Tools","In the `PrintPreviewView`, add tools that allow the user to draw blackout regions (rectangles, polygons) directly onto the preview images. These drawn shapes will be stored as data objects associated with the image in the print layout.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-031,UI,de-identification","Sprint 5","Printing & Reporting","DicomApp","","A 'Draw Rectangle' tool is available.","US-031","TASK-099","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"UI: Create Overlay Template Management UI for Admins","Create a new admin-only view (`OverlayTemplateManagerView`) where an administrator can create, name, save, edit, and delete de-identification overlay templates. This involves drawing shapes on a sample image and saving the geometric data to the database.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",16.7,"EPIC-005,WI-031,UI,admin,templates","Sprint 5","Printing & Reporting","DicomApp","","The view is accessible only to admins.","US-031","TASK-104","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#,EF Core"
"Backend: Apply Saved De-ID Masks During Print Generation","In the background print job consumer, if the job includes de-identification masks, apply them to the images before sending the final document to the printer. This involves rendering the black shapes on top of the DICOM images during document composition.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",9.2,"EPIC-005,WI-031,backend,printing","Sprint 5","Printing & Reporting","DicomApp","","Mask data from the print job is correctly parsed.","US-031","TASK-093,TASK-105","2024-01-01 09:00","2024-01-01 09:00","C#,Image Processing"
"Export Print Layout as a Secure PDF","As a Technician or Admin, I want to export the final print layout as a password-protected, standards-compliant PDF file so that I have a portable digital version of the output.","Story","Backlog","High","pm@project.com","pm@project.com","",39.8,"pdf,export,security","Sprint 5","Printing & Reporting","DicomApp",,,"EPIC-005","US-029,US-003","2024-01-01 09:00","2024-01-01 09:00","QuestPDF,C#,RabbitMQ"
"Implement PDF Generation Service using QuestPDF","In the background service, create a `PdfGenerationService` that uses the QuestPDF library. This service will take a print job object and generate a PDF document that matches the layout, images, branding, and overlays. It must be configured to produce PDF/A-3 compliant output.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-032,pdf,QuestPDF,backend","Sprint 5","Printing & Reporting","DicomApp","","The service can generate a multi-page PDF from a print job DTO.","US-032","","2024-01-01 09:00","2024-01-01 09:00","QuestPDF,C#"
"Implement PDF Encryption and Asynchronous Export","Extend the PDF generation process to support AES-256 password protection. Create a new RabbitMQ consumer for PDF export jobs that calls the `PdfGenerationService` and saves the resulting file to the user-specified path, sending a UI notification on completion/failure.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",9.2,"EPIC-005,WI-032,pdf,encryption,async","Sprint 5","Printing & Reporting","DicomApp","","The service can generate a password-protected PDF.","US-032","TASK-107,TASK-010","2024-01-01 09:00","2024-01-01 09:00","QuestPDF,C#,RabbitMQ"
"UI: Implement PDF Export Options and Submission","In the `PrintPreviewView`, add an 'Export to PDF' button. This will open a dialog for the user to set a password (optional) and choose a save location. On confirmation, it will publish a `GeneratePdfCommand` message to RabbitMQ.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-032,ui,pdf,export","Sprint 5","Printing & Reporting","DicomApp","","An 'Export to PDF' button exists in the print preview.","US-032","TASK-099,TASK-009","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Send Print Output via Email","As a Technician or Admin, I want to send the print output via email directly from the application so that I can efficiently share it with collaborators.","Story","Backlog","Could Have","pm@project.com","pm@project.com","",47.5,"email,sharing,notification","Sprint 5","Printing & Reporting","DicomApp",,,"EPIC-005","US-032","2024-01-01 09:00","2024-01-01 09:00","SMTP,C#,WPF"
"Admin UI for SMTP Server Configuration","Create a view in the Administration area for an Admin to configure SMTP server settings (host, port, credentials, TLS/STARTTLS). These settings will be saved to the database.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",10.2,"EPIC-005,WI-033,ui,admin,smtp","Sprint 5","Printing & Reporting","DicomApp","","Admin can save and load SMTP settings.","US-033","TASK-024","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Implement Email Service with Attachments","Create an `EmailService` that uses a library like MailKit to send emails via the configured SMTP server. The service should support attaching files from byte arrays (for PDFs) or file paths (for images).","Task","Backlog","High","backend-dev@project.com","pm@project.com","",12,"EPIC-005,WI-033,backend,email,smtp","Sprint 5","Printing & Reporting","DicomApp","","The service can send an email with a PDF attachment.","US-033","TASK-110","2024-01-01 09:00","2024-01-01 09:00","C#,MailKit"
"UI: Create Email Composition Dialog with Security Warning","Create a dialog for composing an email (To, Subject, Body). Before sending, implement a security check that if the email contains PHI variables or unsecured attachments, it displays a modal warning requiring explicit user confirmation before proceeding.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",9.2,"EPIC-005,WI-033,ui,email,security","Sprint 5","Printing & Reporting","DicomApp","","The email composition dialog is functional.","US-033","TASK-111","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Monitor System Health","As an Administrator, I want to view a System Health Dashboard so that I can get a real-time overview of the status of all critical components and be alerted to potential issues.","Story","Backlog","High","pm@project.com","pm@project.com","",43.5,"monitoring,dashboard,admin","Sprint 5","Deployment & Operations","DicomApp",,,"EPIC-006","US-001,US-033","2024-01-01 09:00","2024-01-01 09:00","WPF,C#"
"Backend: Implement System Health Probe Service","In the Windows Service, create a hosted service that periodically polls the status of critical components: DB connectivity (via a simple query), RabbitMQ connectivity (via `IConnection.IsOpen`), and available disk space at the DICOM storage path. It will cache these statuses.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",10.2,"EPIC-006,WI-038,backend,monitoring,health-check","Sprint 5","Deployment & Operations","DicomApp","","The service runs on a timer and successfully checks all three components.","US-036","TASK-004","2024-01-01 09:00","2024-01-01 09:00","C#,.NET"
"UI: Create System Health Dashboard","Create an admin-only view that displays the cached health status information from the background service. It will use indicators (e.g., green/red lights) for each component and display metrics like queue depths and disk space. The client will fetch this data via a dedicated Named Pipe call.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",8.3,"EPIC-006,WI-038,ui,admin,dashboard","Sprint 5","Deployment & Operations","DicomApp","","The dashboard UI is created and accessible to admins.","US-036","TASK-121","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Implement Critical Error Alerting Mechanism","Extend the health probe service. If a metric crosses a configurable critical threshold (e.g., disk space < 5GB, DLQ count > 0), it will use the `EmailService` to send an automated alert email to a configured administrator address.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",12,"EPIC-006,WI-038,alerting,email,monitoring","Sprint 5","Deployment & Operations","DicomApp","","An alert email is sent when disk space drops below a threshold.","US-036","TASK-121,TASK-111","2024-01-01 09:00","2024-01-01 09:00","C#"
"Admin UI for Alerting Configuration","In the administration settings, create a UI for an Admin to configure the health alert thresholds (e.g., disk space warning/critical levels) and the recipient email address for alerts.","Task","Backlog","High","frontend-dev@project.com","pm@project.com","",10.2,"EPIC-006,WI-038,ui,admin,configuration","Sprint 5","Deployment & Operations","DicomApp","","Admin can configure and save alert settings.","US-036","TASK-123","2024-01-01 09:00","2024-01-01 09:00","WPF,MVVM,C#"
"Perform Automated Data Integrity Checks","As a System, I want to perform periodic, scheduled background checks to verify that all DICOM files referenced in the database exist in the file system so that data corruption or accidental file deletion can be detected and reported to an Administrator.","Story","Backlog","High","pm@project.com","pm@project.com","",12.2,"data-integrity,reliability,background-job","Sprint 6","Security & Compliance","DicomApp",,,"EPIC-004","US-015","2024-01-01 09:00","2024-01-01 09:00","C#,EF Core"
"Implement Data Integrity Check Hosted Service","In the Windows Service project, create a new `IHostedService` that runs on a periodic timer (e.g., once every 24 hours). The service will be responsible for executing the data integrity check.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",6,"EPIC-004,WI-022,background-job,reliability","Sprint 6","Security & Compliance","DicomApp","","A new `DataIntegrityCheckHostedService.cs` is created.","US-024","TASK-004","2024-01-01 09:00","2024-01-01 09:00","C#,.NET 8"
"Implement Integrity Check and Logging Logic","Inside the hosted service, implement the core logic. This will involve querying the database for all `Image` records, constructing the expected file path for each, and using `File.Exists` to check for its presence. Any discrepancies found will be written as critical errors to the system log using Serilog.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",6.2,"EPIC-004,WI-022,data-integrity,reliability","Sprint 6","Security & Compliance","DicomApp","","The service correctly queries the database for all image file paths.","US-024","TASK-005,TASK-050,TASK-083","2024-01-01 09:00","2024-01-01 09:00","C#,Entity Framework Core"
"Install the Application and Services","As a System Administrator, I want to use a single, signed MSIX installer to deploy the application so that the installation process is simple, secure, and reliable.","Story","Backlog","Critical","pm@project.com","pm@project.com","",56.5,"installer,deployment,msix","Sprint 6","Deployment & Operations","DicomApp",,,"EPIC-006","US-001","2024-01-01 09:00","2024-01-01 09:00","MSIX,DevOps"
"Create MSIX Packaging Project","Add an MSIX packaging project to the Visual Studio solution. Configure it to include the output from the WPF client and the Windows Service projects.","Task","Backlog","High","devops@project.com","pm@project.com","",12,"EPIC-006,WI-034,msix,packaging","Sprint 6","Deployment & Operations","DicomApp","","The packaging project is created and correctly references the application projects.","US-034","TASK-001","2024-01-01 09:00","2024-01-01 09:00","MSIX,Visual Studio"
"Implement Prerequisite Check in Installer","Implement a custom installer step or a first-run check that prompts the user for PostgreSQL and RabbitMQ connection details and validates them. The check must also verify that the `pgcrypto` extension is enabled. The installation or first run will not proceed on failure.","Task","Backlog","High","devops@project.com","pm@project.com","",10.2,"EPIC-006,WI-034,installer,prerequisites","Sprint 6","Deployment & Operations","DicomApp","","The installer prompts for connection details.","US-034","TASK-113","2024-01-01 09:00","2024-01-01 09:00","MSIX,WPF,C#"
"Configure Windows Service Installation via MSIX","Configure the MSIX manifest to declare the Windows Service. Ensure that the installer correctly registers, configures, and starts the 'DICOM Service' upon successful installation.","Task","Backlog","High","devops@project.com","pm@project.com","",12,"EPIC-006,WI-034,msix,service","Sprint 6","Deployment & Operations","DicomApp","","The `appxmanifest.xml` is configured for the service.","US-034","TASK-113","2024-01-01 09:00","2024-01-01 09:00","MSIX,XML"
"Integrate Code Signing into Build Pipeline","Set up the CI/CD pipeline to automatically sign the MSIX package with a trusted code signing certificate during the release build.","Task","Backlog","High","devops@project.com","pm@project.com","",10.2,"EPIC-006,WI-034,security,signing,ci-cd","Sprint 6","Deployment & Operations","DicomApp","","The release build produces a signed `.msix` file.","US-034","TASK-113","2024-01-01 09:00","2024-01-01 09:00","DevOps,CI/CD,Code Signing"
"Migrate Data from Legacy System","As a System Administrator, I want to use a standalone utility to migrate data from our legacy system into the new application so that we can transition with no loss of historical data.","Story","Backlog","High","pm@project.com","pm@project.com","",51.2,"migration,etl,data","Sprint 6","Deployment & Operations","DicomApp",,,"EPIC-006","US-015,US-017","2024-01-01 09:00","2024-01-01 09:00","C#,ETL,SQL"
"Develop Data Extraction and Transformation Logic","Create a new console application for the migration utility. Implement the 'Extract' and 'Transform' steps. This involves connecting to the legacy data source and mapping its schema to the DTOs for the new system's data model.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8.3,"EPIC-006,WI-036,migration,etl","Sprint 6","Deployment & Operations","DicomApp","","The utility can connect to the legacy source and extract records.","US-035","TASK-050","2024-01-01 09:00","2024-01-01 09:00","C#,ETL"
"Develop Data Loading and Validation Logic","Implement the 'Load' and 'Validate' steps. The utility will use the new system's data access layer to insert the transformed data. After loading, it will run validation queries (e.g., `COUNT(*)`) against both source and destination to ensure data integrity and generate a report.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",12,"EPIC-006,WI-036,migration,etl,validation","Sprint 6","Deployment & Operations","DicomApp","","The utility successfully loads data into the new database.","US-035","TASK-117","2024-01-01 09:00","2024-01-01 09:00","C#,ETL,SQL"
"Implement DICOM File Migration Logic","Extend the utility to handle the migration of the physical DICOM files. This involves locating the files based on the legacy data, copying them, and restructuring them into the new system's hierarchical folder structure.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",10.2,"EPIC-006,WI-036,migration,file-system","Sprint 6","Deployment & Operations","DicomApp","","The utility correctly copies and reorganizes DICOM files.","US-035","TASK-118","2024-01-01 09:00","2024-01-01 09:00","C#,.NET I/O"
"Implement Robust Logging and Reporting for Migration Utility","Integrate Serilog into the migration utility to provide detailed, verbose logging of the entire ETLV process. The final validation report should be a clean, human-readable summary of the process, highlighting any errors or discrepancies.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",8.3,"EPIC-006,WI-036,migration,logging,reporting","Sprint 6","Deployment & Operations","DicomApp","","The utility produces a detailed log file for each run.","US-035","TASK-118","2024-01-01 09:00","2024-01-01 09:00","Serilog,C#"
"Configure Windows Service for Automatic Restart","Configure the recovery options for the Windows Service within the installer or deployment scripts to automatically restart on the first, second, and subsequent failures.","Task","Backlog","Low","devops@project.com","pm@project.com","",4,"EPIC-004,WI-043,reliability,service","Sprint 6","Security & Compliance","DicomApp","","The installed service properties in Windows show 'Restart the Service' for all failure cases.","","TASK-115","2024-01-01 09:00","2024-01-01 09:00","Windows Service,MSIX"
"Internationalize UI for English and Spanish","Externalize all UI text strings into resource files (`.resx`). Implement the logic for the user to switch the application's culture at runtime, which will reload the UI with the selected language (English or Spanish).","Task","Backlog","Medium","frontend-dev@project.com","pm@project.com","",12,"EPIC-001,WI-043,i18n,accessibility","Sprint 6","Core Architecture & Foundational Setup","DicomApp","","All UI text is loaded from resource files.","","TASK-003","2024-01-01 09:00","2024-01-01 09:00","WPF,i18n"
"Document Backup and Recovery Procedures","In the Administrator's Guide, write detailed, step-by-step procedures for backing up the PostgreSQL database using `pg_dump` and restoring it from a backup file using `pg_restore`. This must be sufficient to meet the RTO/RPO targets.","Task","Backlog","Medium","tech-writer@project.com","pm@project.com","",10.2,"EPIC-001,WI-044,documentation,disaster-recovery","Sprint 6","Core Architecture & Foundational Setup","DicomApp","","The guide contains a clear 'Backup' section.","","","2024-01-01 09:00","2024-01-01 09:00","Technical Writing,PostgreSQL"
"Create Deployment and Administrator Guides","Write the two key documents: a Deployment Guide (installation, prerequisites, initial configuration) and an Administrator's Guide (day-to-day tasks like user management, configuration, monitoring).","Task","Backlog","High","tech-writer@project.com","pm@project.com","",24.3,"EPIC-006,WI-037,documentation","Sprint 6","Deployment & Operations","DicomApp","","A `DeploymentGuide.pdf` is delivered.","","","2024-01-01 09:00","2024-01-01 09:00","Technical Writing"
"Implement Odoo License Validation Workflow","Implement the startup logic to call the Odoo API for license validation. Handle the 72-hour grace period on network failure and the transition to a restricted, read-only mode if the license is invalid or the grace period expires.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",12,"EPIC-002,WI-041,licensing,integration","Sprint 6","User & Session Management","DicomApp","","Application enters grace period on network failure.","","TASK-003","2024-01-01 09:00","2024-01-01 09:00","C#,HTTP"
"Enforce TLS 1.2/1.3 for Odoo API Communication","Configure the HTTP client used for license validation to enforce a minimum of TLS 1.2 and to prefer TLS 1.3 for all communication with the Odoo API.","Task","Backlog","Critical","security-dev@project.com","pm@project.com","",4.2,"EPIC-004,WI-041,security,tls,networking","Sprint 6","Security & Compliance","DicomApp","","Network traffic analysis confirms TLS 1.2 or higher is used.","","TASK-134","2024-01-01 09:00","2024-01-01 09:00","C#,.NET Security"
"Validate Performance Targets on Recommended Hardware","Perform and document performance tests on a machine meeting the recommended hardware specs. Verify application launch time, study loading time, and UI response time against the specified NFR targets.","Task","Backlog","High","qa-dev@project.com","pm@project.com","",10.2,"EPIC-001,WI-040,performance,testing,nfr","Sprint 6","Core Architecture & Foundational Setup","DicomApp","","Application launch time is < 3 seconds on SSD.","","","2024-01-01 09:00","2024-01-01 09:00","Performance Testing"
